# SPDX-License-Identifier: AGPL-3.0-only
# Existing hardcoded English UI copy debt. The guard permits these counts to shrink,
# but CI fails when a file adds untranslated copy or increases an existing count.
# Format: relative file path, copy, count. Prefer localizing strings over editing this file.
src/components/memory/SourcesView.tsx	Reveal	1
src/components/memory/SourcesView.tsx	Reveal in Finder	3
src/components/memory/SourcesView.tsx	source	1
src/components/memory/SourcesView.tsx	sources	1
src/components/memory/SourcesView.tsx	Sources	1
src/components/memory/SourcesView.tsx	Sync	1
src/components/memory/SourcesView.tsx	Syncing…	1
src/components/memory/SourcesView.tsx	This folder can't be read — it may have been moved or renamed.	1
src/components/memory/SourcesView.tsx	This source can't be read — the folder may have been moved, renamed, or unmounted.	1
src/components/memory/SourcesView.tsx	Wenlan builds its wiki from the folders and vaults you add here. Point it at a notes folder or an Obsidian vault to lay the first stone.	1
src/components/memory/SpaceDetail.tsx	Add a description...	2
src/components/memory/SpaceDetail.tsx	Auto-created by an agent	1
src/components/memory/SpaceDetail.tsx	Cancel	2
src/components/memory/SpaceDetail.tsx	Cmd+Enter	1
src/components/memory/SpaceDetail.tsx	Confirm delete space	2
src/components/memory/SpaceDetail.tsx	Delete space	3
src/components/memory/SpaceDetail.tsx	Discard	1
src/components/memory/SpaceDetail.tsx	Edit description	2
src/components/memory/SpaceDetail.tsx	entities	1
src/components/memory/SpaceDetail.tsx	Entities	1
src/components/memory/SpaceDetail.tsx	entity	1
src/components/memory/SpaceDetail.tsx	from	1
src/components/memory/SpaceDetail.tsx	Keep	1
src/components/memory/SpaceDetail.tsx	memories	2
src/components/memory/SpaceDetail.tsx	Memories (	1
src/components/memory/SpaceDetail.tsx	Memories keep their current space tag after this daemon removes the space.	1
src/components/memory/SpaceDetail.tsx	memory	1
src/components/memory/SpaceDetail.tsx	No memories in this space yet	1
src/components/memory/SpaceDetail.tsx	Pages	1
src/components/memory/SpaceDetail.tsx	Save	1
src/components/memory/SpaceDetail.tsx	Show all	1
src/components/memory/SpaceDetail.tsx	Show less	1
src/components/memory/SpaceDetail.tsx	Wenlan learned something new	1
src/components/memory/WorthAGlanceScroll.tsx	&rarr;	1
src/components/memory/WorthAGlanceScroll.tsx	&times;	1
src/components/memory/WorthAGlanceScroll.tsx	Confirm	1
src/components/memory/WorthAGlanceScroll.tsx	Delete	1
src/components/memory/WorthAGlanceScroll.tsx	Dismiss	2
src/components/memory/WorthAGlanceScroll.tsx	Dismiss (Esc)	2
src/components/memory/WorthAGlanceScroll.tsx	Edit memory	1
src/components/memory/WorthAGlanceScroll.tsx	esc dismiss	1
src/components/memory/WorthAGlanceScroll.tsx	Loading...	1
src/components/memory/WorthAGlanceScroll.tsx	Memory content...	2
src/components/memory/WorthAGlanceScroll.tsx	recap	1
src/components/memory/WorthAGlanceScroll.tsx	Saving...	1
src/components/memory/WorthAGlanceScroll.tsx	Title	2
src/components/memory/WorthAGlanceScroll.tsx	unconfirmed memories and items Wenlan flagged for a second look	1
src/components/memory/WorthAGlanceScroll.tsx	Worth a glance	1
src/components/MemoryView.tsx	AI processing	1
src/components/MemoryView.tsx	All types	1
src/components/MemoryView.tsx	Cancel	1
src/components/MemoryView.tsx	Cancel selection	2
src/components/MemoryView.tsx	chunk	1
src/components/MemoryView.tsx	Clear filter	1
src/components/MemoryView.tsx	Clear session	2
src/components/MemoryView.tsx	Delete	2
src/components/MemoryView.tsx	Deleting...	1
src/components/MemoryView.tsx	Filter by type	2
src/components/MemoryView.tsx	Idle	1
src/components/MemoryView.tsx	Import Memories	2
src/components/MemoryView.tsx	item	2
src/components/MemoryView.tsx	Latest	1
src/components/MemoryView.tsx	Live	1
src/components/MemoryView.tsx	No captures found	1
src/components/MemoryView.tsx	No indexed items yet	1
src/components/MemoryView.tsx	No memories indexed yet	1
src/components/MemoryView.tsx	Other	1
src/components/MemoryView.tsx	Quick Capture	2
src/components/MemoryView.tsx	Recap	1
src/components/MemoryView.tsx	Recaps	1
src/components/MemoryView.tsx	Search activity...	2
src/components/MemoryView.tsx	selected	1
src/components/MemoryView.tsx	Settings	2
src/components/MemoryView.tsx	Sort	2
src/components/MemoryView.tsx	Tags	1
src/components/MemoryView.tsx	This action cannot be undone.	1
src/components/RecapDetail.tsx	&#8249; Back	1
src/components/RecapDetail.tsx	&middot;	2
src/components/RecapDetail.tsx	Copied!	1
src/components/RecapDetail.tsx	Copy as context	1
src/components/RecapDetail.tsx	Delete	1
src/components/RecapDetail.tsx	No summary available	1
src/components/RecapDetail.tsx	Recap	1
src/components/RecapDetail.tsx	Source Memories	1
src/components/RecapDetail.tsx	This recap has no content	1
src/components/ResultCard.tsx	chunk	1
src/components/ResultCard.tsx	Copied!	1
src/components/ResultCard.tsx	Copy	1
src/components/SearchInput.tsx	Search...	2
src/components/SearchInput.tsx	Wenlan	2
src/components/Spotlight.tsx	capture	1
src/components/Spotlight.tsx	Capture	1
src/components/Spotlight.tsx	Clip	1
src/components/Spotlight.tsx	Copy	1
src/components/Spotlight.tsx	Entities	1
src/components/Spotlight.tsx	Just Now	1
src/components/Spotlight.tsx	No results found	1
src/components/Spotlight.tsx	Note	1
src/components/Spotlight.tsx	Recap	1
src/components/Spotlight.tsx	Recaps	1
src/components/Spotlight.tsx	Screen	1
src/components/StatusBar.tsx	↑↓ navigate · ↵ open · ⌘C copy · ⌘↵ all · esc close	1
src/components/StatusBar.tsx	indexed	1
src/components/StatusBar.tsx	Indexing	1
src/components/StatusBar.tsx	Reranker failed	1
src/components/StatusBar.tsx	results	1
src/components/TagEditor.tsx	&quot;	1
src/components/TagEditor.tsx	Add a tag...	2
src/components/TagEditor.tsx	Create &quot;	1
src/components/TagEditor.tsx	Suggested	1
src/components/TagEditor.tsx	Tags	1
